start_x,start_y,end_x,end_y,player_id,team_id,type_name,result_name,xt_value
40.160000000000004,50.26416666666667,56.480250000000005,45.2225,Ozan Tufan,Turkey,pass,success,0.00017
56.480250000000005,45.2225,56.480250000000005,45.2225,Yusuf Yazıcı,Turkey,carry,success,0.0
35.85142857142857,24.335833333333333,8.570833333333335,28.552500000000002,Giorgio Chiellini,Italy,pass,success,5e-05
8.570833333333335,28.552500000000002,8.295833333333333,28.552500000000002,Gianluigi Donnarumma,Italy,carry,success,0.0
8.295833333333333,28.552500000000002,22.097142857142853,6.189555555555556,Gianluigi Donnarumma,Italy,pass,success,0.0
22.097142857142853,6.189555555555556,23.174285714285716,6.420222222222223,Leonardo Bonucci,Italy,carry,success,0.0
23.174285714285716,6.420222222222223,26.488571428571426,14.619166666666667,Leonardo Bonucci,Italy,pass,success,5e-05
26.488571428571426,14.619166666666667,26.488571428571426,14.619166666666667,Giorgio Chiellini,Italy,carry,success,0.0
26.488571428571426,14.619166666666667,25.908571428571427,21.31083333333333,Giorgio Chiellini,Italy,pass,success,0.0
25.908571428571427,21.31083333333333,29.88571428571429,27.177500000000002,Leonardo Bonucci,Italy,carry,success,0.0
29.88571428571429,27.177500000000002,41.56857142857143,12.87888888888889,Leonardo Bonucci,Italy,pass,success,0.00022
41.56857142857143,12.87888888888889,48.88575,9.880222222222221,Manuel Locatelli,Italy,carry,success,0.0
48.88575,9.880222222222221,60.78075,3.498444444444444,Manuel Locatelli,Italy,pass,success,0.00034
60.78075,3.498444444444444,60.32325,3.498444444444444,Leonardo Spinazzola,Italy,carry,success,0.0
60.32325,3.498444444444444,50.44125,8.957555555555556,Leonardo Spinazzola,Italy,pass,success,0.0
50.44125,8.957555555555556,54.65025,11.187333333333331,Manuel Locatelli,Italy,carry,success,0.00015
54.65025,11.187333333333331,61.146750000000004,21.035833333333333,Manuel Locatelli,Italy,pass,success,0.00031
61.42125,20.119166666666665,56.297250000000005,11.879333333333333,Jorge Luiz Frello Filho,Italy,pass,success,0.0
